GRUPO;CONSULTA_PORTAL;TIPO_CONSULTA;FILTRO;CAMPO_PORTAL;PERMITE_SELECAO;PERMITE_CLIQUE;POSSUI_TOOTIP;TOOLTIP_DESCRICAO_PORTAL;OBSERVACAO;ORIGEM_DADOS;CAMPO_ORIGEM_DADOS;DIMENSAO_ORIGEM_DADOS;PERIODICIDADE_ATUALIZACAO_PORTAL;FREQUENCIA_ATUALIZACAO_PORTAL;HORARIO_ATUALIZACAO_PORTAL
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Modalidade de Aplicação;não;não;sim;Indica se os recursos são aplicados diretamente por órgãos ou entidades no âmbito da mesma esfera de Governo ou por outro ente da Federação.;;armazém SIAFI;Modalidade de Aplicação - Descrição;Execução Orçamentária da Despesa >> Alteração Orçamentária >> GMIFP;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Indicador de Ação Governamental;não;não;sim;O Indicador de Ação Governamental (IGA) indica o tipo de acompanhamento que é feito da ação: geral ou intensivo;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Fonte de Recurso;não;não;sim;Indica a origem do dinheiro arrecadado. Combina a origem do dinheiro às despesas orçamentárias. Esta vinculação visa demonstrar o montante de dinheiro que já está comprometido com o atendimento de determinadas finalidades, e aquele que pode ser livremente alocado.;;armazém SIAFI;Fonte de Recurso - Descrição;Execução Orçamentária da Despesa >> Alteração Orçamentária >> GMIFP;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Indicador de Procedência e Uso;não;não;sim;Identifica a origem e a utilização dos recursos. Ex.: se os recursos são para livre utilização, se foram transferidos de outra unidade orçamentária, se são para contrapartida a convênios, etc.;;armazém SIAFI;Procedência - Descrição;Execução Orçamentária da Despesa >> Alteração Orçamentária >> GMIFP;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Categoria Econômica;não;não;sim;Classificação da despesa quanto ao impacto econômico que ela gera, podendo ser corrente (funcionamento dos órgãos, pagamentos dos servidores, etc) ou de capital (obras, equipamentos, etc).;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Crédito Suplementar;não;não;sim;Valor monetário suplementado ao orçamento, destinado ao reforço de dotação já existente na Lei Orçamentária anual;;armazém SIAFI;Valor Suplementação;;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Crédito Extraordinário;não;não;sim;Valor monetário suplementado ao orçamento, destinado ao atendimento de despesas urgentes e imprevisíveis, como em caso de guerra, comoção interna ou calamidade pública;;armazém SIAFI;Valor Crédito Extraordinário;;Diária;Incremental;Diária
Planejamento e Resultados;Alteração Orçamentária;Pesquisa Avançada;Tabela de Resultado;Crédito Especial;não;não;sim;Valor monetário suplementado ao orçamento, destinado a despesas para as quais não haja dotação orçamentária específica na Lei Orçamentária Anual;;armazém SIAFI;Valor crédito Especial;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Ano;sim;não;não;;;armazém SIAFI;Ano de exercício;Período Contábil ;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Órgão;não;sim;sim;Nome da unidade orçamentária na qual a despesa está orçada.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Função;não;sim;sim;Áreas de atuação do setor público nas quais são gastos os recursos, tais como saúde, educação, administração, transportes, etc.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Programa;não;não;sim;Conjunto de ações para atender um problema ou demanda da sociedade.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Ação;não;sim;sim;Conjunto de operações das quais resulta a entrega de um produto (bem, serviço ou transferência financeira) que contribui para atender ao objetivo de um programa.;-;armazém SIAFI;Projeto Atividade - Descrição;Execução Consolidada da Despesa Orçamentária >> Programa de trabalho  - Exec. Despesa;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Grupo;não;não;sim;Classificação da despesa que agrega elementos de despesa quanto ao objeto do gasto (pessoal, juros, amortização da dívida, investimentos, etc.).;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Modalidade de Aplicação;não;não;sim;Indica se os recursos são aplicados diretamente por órgãos ou entidades no âmbito da mesma esfera de Governo ou por outro ente da Federação.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Indicador de Ação Governamental;não;não;sim;O Indicador de Ação Governamental (IGA) indica o tipo de acompanhamento que é feito da ação: geral ou intensivo.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Indicador de Procedência e Uso;não;não;sim;Identifica a origem e a utilização dos recursos. Ex.: se os recursos são para livre utilização, se foram transferidos de outra unidade orçamentária, se são para contrapartida a convênios, etc.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Crédito Autorizado;não;não;sim;Valor monetário do orçamento, considerando a Lei Orçamentária Anual, as suplementações oriundas dos créditos adicionais e os remanejamentos realizados entre dotações orçamentárias.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Crédito Inicial;não;não;sim;Valor monetário do orçamento instituído pela Lei Orçamentária Anual.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Básica;;Fonte de Recurso;não;não;sim;Indica a origem do dinheiro arrecadado. Combina a origem do dinheiro às despesas orçamentárias. Esta vinculação visa demonstrar o montante de dinheiro que já está comprometido com o atendimento de determinadas finalidades, e aquele que pode ser livremente alocado.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Ano;sim;não;não;;;armazém SIAFI;Ano de exercício;Período Contábil ;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Órgão;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Função;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Programa;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Ação;sim;não;não;;-;armazém SIAFI;Projeto Atividade - Descrição;Execução Consolidada da Despesa Orçamentária >> Programa de trabalho  - Exec. Despesa;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Grupo;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Modalidade de Aplicação;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Indicador de Ação Governamental;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Indicador de Procedência e Uso;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Checkbox;Fonte de Recurso;sim;não;não;;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Órgão;não;não;sim;Nome da unidade orçamentária na qual a despesa está orçada.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Função;não;não;sim;Áreas de atuação do setor público nas quais são gastos os recursos, tais como saúde, educação, administração, transportes, etc.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Programa;não;não;sim;Conjunto de ações para atender um problema ou demanda da sociedade.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Ação;não;não;sim;Conjunto de operações das quais resulta a entrega de um produto (bem, serviço ou transferência financeira) que contribui para atender ao objetivo de um programa.;-;armazém SIAFI;Projeto Atividade - Descrição;Execução Consolidada da Despesa Orçamentária >> Programa de trabalho  - Exec. Despesa;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Grupo;não;não;sim;Classificação da despesa que agrega elementos de despesa quanto ao objeto do gasto (pessoal, juros, amortização da dívida, investimentos, etc.).;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Modalidade de Aplicação;não;não;sim;Indica se os recursos são aplicados diretamente por órgãos ou entidades no âmbito da mesma esfera de Governo ou por outro ente da Federação.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Indicador de Ação Governamental;não;não;sim;O Indicador de Ação Governamental (IGA) indica o tipo de acompanhamento que é feito da ação: geral ou intensivo.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Indicador de Procedência e Uso;não;não;sim;Identifica a origem e a utilização dos recursos. Ex.: se os recursos são para livre utilização, se foram transferidos de outra unidade orçamentária, se são para contrapartida a convênios, etc.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Crédito Autorizado;não;não;sim;Valor monetário do orçamento, considerando a Lei Orçamentária Anual, as suplementações oriundas dos créditos adicionais e os remanejamentos realizados entre dotações orçamentárias.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Crédito Inicial;não;não;sim;Valor monetário do orçamento instituído pela Lei Orçamentária Anual.;;armazém SIAFI;;;Diária;Incremental;Diária
Planejamento e Resultados;Crédito Orçamentária;Pesquisa Avançada;Tabela de Resultado;Fonte de Recurso;não;não;sim;Indica a origem do dinheiro arrecadado. Combina a origem do dinheiro às despesas orçamentárias. Esta vinculação visa demonstrar o montante de dinheiro que já está comprometido com o atendimento de determinadas finalidades, e aquele que pode ser livremente alocado.;;armazém SIAFI;;;Diária;Incremental;Diária
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Ano;sim;não;não;;;armazém SIAFI;Ano de exercício;Período Contábil ;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Tipo de Dívida;não;sim;sim;Compromissos financeiros assumidos pelo governo, podem ser dívida pública interna (entidade pública dentro do país) e dívida pública externa (entidade pública no exterior).;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Credor;não;sim;sim;Entidades, governos e pessoas nacionais e estrangeiras com as quais o governo estadual contrai dívidas.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;CNPJ;não;não;sim;Número de Identificação -  Cadastro Nacional de Pessoa Jurídica;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Número do Contrato;não;não;sim;Número que identifica o instrumento de contratação.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Número SIAFI;não;não;sim;Número de identificação no SIAFI (Sistema Integrado de Administração Financeira).;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Data de Assinatura;não;não;sim;Data em que a vigência do contrato inicia.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Amortização da Dívida;não;não;sim;Amortização efetiva do principal da dívida pública contratual, interna e externa e outros compromissos assumidos.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Data de Vencimento;não;não;sim;Data em que a vigência do contrato termina.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Juros e Encargos da Dívida;não;não;sim;Taxas,Comissões, prêmios, e outros encargos com operações de crédito internas e externas e outros compromissos assumidos.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Total Realizado;não;não;sim;Somatório dos juros e encargos da dívida mais amortização da dívida.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
Dívida Pública;Execução da Dívida;Pesquisa Básica;;Valor Inicial Contratado;não;não;sim;Valor previsto em contrato para execução do objeto contratado.;;armazém SIAFI;;;Diária;Terça a Sábado;Entre 04:30h a 05:30hs
